ilosc danych testowych,1797,blad sieci,0.20701168614357263,przypadki sklasyfikowane dobrze,1425
0.9,100
0.899,101
0.884,116
0.856,144
0.862,138
0.862,138
0.867,133
0.815,185
0.839,161
0.787,213
0.811,189
0.832,168
0.801,199
0.705,295
0.714,286
0.738,262
0.707,293
0.719,281
0.696,304
0.694,306
0.667,333
0.654,346
0.699,301
0.628,372
0.677,323
0.682,318
0.701,299
0.646,354
0.729,271
0.693,307
0.624,376
0.628,372
0.65,350
0.639,361
0.631,369
0.669,331
0.649,351
0.618,382
0.63,370
0.593,407
0.556,444
0.543,457
0.554,446
0.575,425
0.582,418
0.541,459
0.553,447
0.591,409
0.518,482
0.546,454
0.545,455
0.577,423
0.545,455
0.534,466
0.553,447
0.548,452
0.551,449
0.549,451
0.563,437
0.545,455
0.534,466
0.551,449
0.545,455
0.547,453
0.536,464
0.567,433
0.545,455
0.51,490
0.554,446
0.502,498
0.489,511
0.513,487
0.496,504
0.546,454
0.507,493
0.491,509
0.522,478
0.509,491
0.478,522
0.498,502
0.499,501
0.527,473
0.495,505
0.467,533
0.476,524
0.454,546
0.442,558
0.433,567
0.44,560
0.412,588
0.429,571
0.443,557
0.42,580
0.425,575
0.453,547
0.448,552
0.425,575
0.444,556
0.426,574
0.419,581
0.417,583
0.467,533
0.424,576
0.429,571
0.426,574
0.45,550
0.459,541
0.455,545
0.47,530
0.442,558
0.451,549
0.447,553
0.413,587
0.433,567
0.41,590
0.434,566
0.459,541
0.459,541
0.461,539
0.465,535
0.439,561
0.43,570
0.433,567
0.422,578
0.399,601
0.423,577
0.447,553
0.437,563
0.461,539
0.444,556
0.427,573
0.44,560
0.441,559
0.466,534
0.467,533
0.456,544
0.454,546
0.451,549
0.461,539
0.443,557
0.427,573
0.446,554
0.419,581
0.441,559
0.441,559
0.421,579
0.444,556
0.43,570
0.414,586
0.418,582
0.426,574
0.434,566
0.433,567
0.42,580
0.412,588
0.42,580
0.425,575
0.413,587
0.438,562
0.419,581
0.42,580
0.416,584
0.408,592
0.443,557
0.404,596
0.45,550
0.429,571
0.448,552
0.429,571
0.46,540
0.423,577
0.485,515
0.43,570
0.411,589
0.394,606
0.414,586
0.397,603
0.413,587
0.458,542
0.414,586
0.417,583
0.403,597
0.383,617
0.412,588
0.407,593
0.404,596
0.414,586
0.406,594
0.404,596
0.389,611
0.386,614
0.385,615
0.402,598
0.396,604
0.419,581
0.389,611
0.399,601
0.397,603
0.399,601
0.397,603
0.406,594
0.385,615
0.377,623
0.389,611
0.398,602
0.389,611
0.39,610
0.385,615
0.387,613
0.392,608
0.391,609
0.4,600
0.381,619
0.42,580
0.38,620
0.382,618
0.394,606
0.401,599
0.394,606
0.4,600
0.399,601
0.395,605
0.406,594
0.404,596
0.412,588
0.462,538
0.399,601
0.391,609
0.388,612
0.382,618
0.383,617
0.382,618
0.388,612
0.419,581
0.4,600
0.412,588
0.407,593
0.405,595
0.416,584
0.407,593
0.382,618
0.394,606
0.401,599
0.389,611
0.391,609
0.395,605
0.39,610
0.409,591
0.416,584
0.402,598
0.396,604
0.425,575
0.406,594
0.406,594
0.391,609
0.389,611
0.403,597
0.393,607
0.413,587
0.393,607
0.38,620
0.418,582
0.392,608
0.399,601
0.383,617
0.434,566
0.442,558
0.421,579
0.406,594
0.386,614
0.406,594
0.388,612
0.403,597
0.381,619
0.407,593
0.384,616
0.394,606
0.422,578
0.404,596
0.387,613
0.403,597
0.37,630
0.376,624
0.349,651
0.331,669
0.332,668
0.324,676
0.325,675
0.427,573
0.316,684
0.331,669
0.325,675
0.338,662
0.304,696
0.308,692
0.31,690
0.304,696
0.315,685
0.329,671
0.353,647
0.324,676
0.333,667
0.331,669
0.335,665
0.332,668
0.354,646
0.325,675
0.297,703
0.295,705
0.293,707
0.301,699
0.302,698
0.294,706
0.295,705
0.3,700
0.309,691
0.334,666
0.377,623
0.326,674
0.297,703
0.303,697
0.298,702
0.288,712
0.31,690
0.31,690
0.29,710
0.293,707
0.278,722
0.287,713
0.316,684
0.298,702
0.297,703
0.298,702
0.28,720
0.274,726
0.299,701
0.281,719
0.288,712
0.305,695
0.309,691
0.323,677
0.278,722
0.274,726
0.282,718
0.313,687
0.329,671
0.302,698
0.296,704
0.317,683
0.307,693
0.412,588
0.345,655
0.301,699
0.324,676
0.293,707
0.277,723
0.273,727
0.278,722
0.28,720
0.284,716
0.287,713
0.273,727
0.292,708
0.285,715
0.284,716
0.283,717
0.281,719
0.302,698
0.289,711
0.315,685
0.304,696
0.289,711
0.291,709
0.29,710
0.287,713
0.302,698
0.241,759
0.253,747
0.247,753
0.249,751
0.253,747
0.261,739
0.275,725
0.273,727
0.359,641
0.264,736
0.25,750
0.271,729
0.274,726
0.252,748
0.239,761
0.28,720
0.233,767
0.23,770
0.236,764
0.37,630
0.327,673
0.261,739
0.281,719
0.245,755
0.259,741
0.244,756
0.239,761
0.269,731
0.245,755
0.25,750
0.254,746
0.232,768
0.223,777
0.242,758
0.263,737
0.259,741
0.243,757
0.241,759
0.267,733
0.253,747
0.226,774
0.228,772
0.239,761
0.215,785
0.251,749
0.236,764
0.22,780
0.22,780
0.258,742
0.247,753
0.25,750
0.247,753
0.288,712
0.323,677
0.327,673
0.313,687
0.319,681
0.294,706
0.255,745
0.242,758
0.228,772
0.229,771
0.215,785
0.219,781
0.243,757
0.24,760
0.228,772
0.22,780
0.221,779
0.299,701
0.211,789
0.271,729
0.274,726
0.246,754
0.228,772
0.284,716
0.255,745
0.207,793
0.206,794
0.241,759
0.227,773
0.2,800
0.199,801
0.206,794
0.201,799
0.208,792
0.205,795
0.227,773
0.219,781
0.218,782
0.259,741
0.205,795
0.248,752
0.202,798
0.213,787
0.214,786
0.258,742
0.208,792
0.197,803
0.188,812
0.191,809
0.188,812
0.194,806
0.194,806
0.195,805
0.211,789
0.213,787
0.193,807
0.212,788
0.25,750
0.244,756
0.23,770
0.204,796
0.221,779
0.184,816
0.193,807
0.181,819
0.185,815
0.197,803
0.181,819
0.183,817
0.188,812
0.236,764
0.209,791
